2023-03-15 23:32:25,686 INFO    StreamThr :4715 [internal.py:wandb_internal():91] W&B internal server running at pid: 4715, started at: 2023-03-15 23:32:25.684886
2023-03-15 23:32:25,761 DEBUG   HandlerThread:4715 [system_monitor.py:probe():177] {'os': 'Linux-4.19.0-22-amd64-x86_64-with-debian-10.13', 'python': '3.7.4', 'heartbeatAt': '2023-03-15T15:32:25.740968', 'startedAt': '2023-03-15T15:32:25.669999', 'docker': None, 'cuda': None, 'args': ('--gpu', '0', '--dataset', 'cifar-10', '--model', 'cnn', '--fed_name', 'Fed3', '--client_num_in_total', '100', '--comm_round', '20', '--local_bs', '128', '--budget_per_round', '200', '--frequency_of_the_test', '1', '--seed', '100121', '--draw', 'False', '--iid', '--uniform', '--lr', '0.01'), 'state': 'running', 'program': './main_fed.py', 'codePath': 'fed_exp/main_fed.py', 'git': {'remote': 'https://github.com/xuwanwei/fldemo.git', 'commit': '704b5543667630a0f9db231c0836820b1ed5ba8c'}, 'email': 'xuwanwei1205@163.com', 'root': '/home/public/xww/Exp/fldemo', 'host': 'debian', 'username': 'public', 'executable': '/home/public/miniconda/envs/xpfedml/bin/python3', 'cpu_count': 20, 'cpu_count_logical': 40, 'cpu_freq': {'current': 1813.2992249999995, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 1000.108, 'min': 0.0, 'max': 0.0}, {'current': 2525.72, 'min': 0.0, 'max': 0.0}, {'current': 1000.176, 'min': 0.0, 'max': 0.0}, {'current': 2939.334, 'min': 0.0, 'max': 0.0}, {'current': 1000.307, 'min': 0.0, 'max': 0.0}, {'current': 2892.234, 'min': 0.0, 'max': 0.0}, {'current': 1000.268, 'min': 0.0, 'max': 0.0}, {'current': 2495.254, 'min': 0.0, 'max': 0.0}, {'current': 1000.897, 'min': 0.0, 'max': 0.0}, {'current': 2391.176, 'min': 0.0, 'max': 0.0}, {'current': 1001.945, 'min': 0.0, 'max': 0.0}, {'current': 2506.653, 'min': 0.0, 'max': 0.0}, {'current': 1000.298, 'min': 0.0, 'max': 0.0}, {'current': 2499.706, 'min': 0.0, 'max': 0.0}, {'current': 1000.128, 'min': 0.0, 'max': 0.0}, {'current': 2501.132, 'min': 0.0, 'max': 0.0}, {'current': 1000.123, 'min': 0.0, 'max': 0.0}, {'current': 2441.77, 'min': 0.0, 'max': 0.0}, {'current': 1000.262, 'min': 0.0, 'max': 0.0}, {'current': 2539.19, 'min': 0.0, 'max': 0.0}, {'current': 1000.174, 'min': 0.0, 'max': 0.0}, {'current': 2421.996, 'min': 0.0, 'max': 0.0}, {'current': 1000.308, 'min': 0.0, 'max': 0.0}, {'current': 2609.907, 'min': 0.0, 'max': 0.0}, {'current': 2835.835, 'min': 0.0, 'max': 0.0}, {'current': 2390.59, 'min': 0.0, 'max': 0.0}, {'current': 1000.346, 'min': 0.0, 'max': 0.0}, {'current': 2480.425, 'min': 0.0, 'max': 0.0}, {'current': 1000.146, 'min': 0.0, 'max': 0.0}, {'current': 2582.184, 'min': 0.0, 'max': 0.0}, {'current': 1000.017, 'min': 0.0, 'max': 0.0}, {'current': 2515.011, 'min': 0.0, 'max': 0.0}, {'current': 1000.16, 'min': 0.0, 'max': 0.0}, {'current': 2437.483, 'min': 0.0, 'max': 0.0}, {'current': 1000.447, 'min': 0.0, 'max': 0.0}, {'current': 2481.299, 'min': 0.0, 'max': 0.0}, {'current': 1000.384, 'min': 0.0, 'max': 0.0}, {'current': 2438.991, 'min': 0.0, 'max': 0.0}, {'current': 1000.218, 'min': 0.0, 'max': 0.0}, {'current': 2599.367, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 915.6289367675781, 'used': 24.080322265625}, 'gpu': 'NVIDIA RTX A5000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A5000', 'memory_total': 25757220864}], 'memory': {'total': 125.42280197143555}}
2023-03-15 23:32:25,761 INFO    HandlerThread:4715 [system_monitor.py:probe():178] Finished collecting system info
2023-03-15 23:32:25,761 INFO    HandlerThread:4715 [system_monitor.py:probe():181] Publishing system info
2023-03-15 23:32:25,761 DEBUG   HandlerThread:4715 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-03-15 23:32:25,762 DEBUG   HandlerThread:4715 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-15 23:32:25,762 DEBUG   HandlerThread:4715 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-03-15 23:32:27,472 DEBUG   HandlerThread:4715 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-15 23:32:27,474 INFO    HandlerThread:4715 [system_monitor.py:probe():183] Finished publishing system info
2023-03-15 23:32:35,762 DEBUG   SenderThread:4715 [sender.py:send():303] send: exit
2023-03-15 23:32:35,762 INFO    SenderThread:4715 [sender.py:send_exit():442] handling exit code: 1
2023-03-15 23:32:35,763 INFO    SenderThread:4715 [sender.py:send_exit():444] handling runtime: 10
2023-03-15 23:32:35,763 INFO    SenderThread:4715 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-03-15 23:32:35,763 INFO    SenderThread:4715 [sender.py:send_exit():450] send defer
2023-03-15 23:32:35,764 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,764 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 0
2023-03-15 23:32:35,764 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,764 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 0
2023-03-15 23:32:35,764 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 1
2023-03-15 23:32:35,765 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,765 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 1
2023-03-15 23:32:35,765 INFO    HandlerThread:4715 [system_monitor.py:finish():160] Stopping system monitor
2023-03-15 23:32:35,765 DEBUG   SystemMonitor:4715 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-15 23:32:35,766 DEBUG   SystemMonitor:4715 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-15 23:32:35,766 DEBUG   SystemMonitor:4715 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-15 23:32:35,769 INFO    HandlerThread:4715 [interfaces.py:finish():173] Joined cpu
2023-03-15 23:32:35,770 INFO    HandlerThread:4715 [interfaces.py:finish():173] Joined disk
2023-03-15 23:32:35,813 INFO    HandlerThread:4715 [interfaces.py:finish():173] Joined gpu
2023-03-15 23:32:35,814 INFO    HandlerThread:4715 [interfaces.py:finish():173] Joined memory
2023-03-15 23:32:35,814 INFO    HandlerThread:4715 [interfaces.py:finish():173] Joined network
2023-03-15 23:32:35,814 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,814 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 1
2023-03-15 23:32:35,814 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 2
2023-03-15 23:32:35,815 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,815 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 2
2023-03-15 23:32:35,816 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,816 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 2
2023-03-15 23:32:35,816 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 3
2023-03-15 23:32:35,816 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,816 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 3
2023-03-15 23:32:35,816 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,816 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 3
2023-03-15 23:32:35,816 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 4
2023-03-15 23:32:35,817 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,817 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 4
2023-03-15 23:32:35,817 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,817 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 4
2023-03-15 23:32:35,817 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 5
2023-03-15 23:32:35,817 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,818 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 5
2023-03-15 23:32:35,818 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,818 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 5
2023-03-15 23:32:35,818 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 6
2023-03-15 23:32:35,818 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,818 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 6
2023-03-15 23:32:35,818 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,818 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 6
2023-03-15 23:32:35,818 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 7
2023-03-15 23:32:35,819 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,819 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 7
2023-03-15 23:32:35,819 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,819 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 7
2023-03-15 23:32:35,819 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 8
2023-03-15 23:32:35,819 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,819 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 8
2023-03-15 23:32:35,819 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,820 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 8
2023-03-15 23:32:35,820 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 9
2023-03-15 23:32:35,820 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,820 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 9
2023-03-15 23:32:35,820 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,820 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 9
2023-03-15 23:32:35,820 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 10
2023-03-15 23:32:35,820 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,820 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 10
2023-03-15 23:32:35,821 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,821 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 10
2023-03-15 23:32:35,821 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 11
2023-03-15 23:32:35,821 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,821 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 11
2023-03-15 23:32:35,821 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,821 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 11
2023-03-15 23:32:35,821 INFO    SenderThread:4715 [sender.py:transition_state():463] send defer: 12
2023-03-15 23:32:35,822 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: defer
2023-03-15 23:32:35,822 DEBUG   SenderThread:4715 [sender.py:send():303] send: final
2023-03-15 23:32:35,822 INFO    HandlerThread:4715 [handler.py:handle_request_defer():162] handle defer: 12
2023-03-15 23:32:35,822 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: defer
2023-03-15 23:32:35,823 INFO    SenderThread:4715 [sender.py:send_request_defer():459] handle sender defer: 12
2023-03-15 23:32:35,824 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: poll_exit
2023-03-15 23:32:35,824 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: poll_exit
2023-03-15 23:32:35,825 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: poll_exit
2023-03-15 23:32:35,826 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: poll_exit
2023-03-15 23:32:35,827 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: server_info
2023-03-15 23:32:35,827 DEBUG   SenderThread:4715 [sender.py:send_request():317] send_request: server_info
2023-03-15 23:32:35,828 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: get_summary
2023-03-15 23:32:35,829 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: sampled_history
2023-03-15 23:32:35,830 INFO    MainThread:4715 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2023-03-15 23:32:35,830 INFO    MainThread:4715 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2023-03-15 23:32:35,831 DEBUG   HandlerThread:4715 [handler.py:handle_request():139] handle_request: shutdown
2023-03-15 23:32:35,831 INFO    HandlerThread:4715 [handler.py:finish():814] shutting down handler
2023-03-15 23:32:36,822 INFO    WriterThread:4715 [datastore.py:close():279] close: /home/public/xww/Exp/fldemo/fed_exp/wandb/offline-run-20230315_233225-3nq7kc3y/run-3nq7kc3y.wandb
2023-03-15 23:32:36,827 INFO    SenderThread:4715 [sender.py:finish():1331] shutting down sender
2023-03-15 23:32:36,835 INFO    MainThread:4715 [internal.py:handle_exit():78] Internal process exited
