2022-12-14 17:37:43,099 INFO    StreamThr :25795 [internal.py:wandb_internal():91] W&B internal server running at pid: 25795, started at: 2022-12-14 17:37:43.098637
2022-12-14 17:37:43,102 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: status
2022-12-14 17:37:43,105 DEBUG   SenderThread:25795 [sender.py:send_request():317] send_request: status
2022-12-14 17:37:43,107 INFO    WriterThread:25795 [datastore.py:open_for_write():75] open: /home/public/xww/Exp/fldemo/fed_exp/wandb/offline-run-20221214_173743-15qu75ug/run-15qu75ug.wandb
2022-12-14 17:37:43,131 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: run_start
2022-12-14 17:37:43,140 DEBUG   HandlerThread:25795 [system_info.py:__init__():31] System info init
2022-12-14 17:37:43,140 DEBUG   HandlerThread:25795 [system_info.py:__init__():46] System info init done
2022-12-14 17:37:43,140 INFO    HandlerThread:25795 [system_monitor.py:start():150] Starting system monitor
2022-12-14 17:37:43,140 INFO    SystemMonitor:25795 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-12-14 17:37:43,140 INFO    HandlerThread:25795 [system_monitor.py:probe():168] Collecting system info
2022-12-14 17:37:43,141 INFO    SystemMonitor:25795 [interfaces.py:start():168] Started cpu
2022-12-14 17:37:43,142 INFO    SystemMonitor:25795 [interfaces.py:start():168] Started disk
2022-12-14 17:37:43,143 INFO    SystemMonitor:25795 [interfaces.py:start():168] Started gpu
2022-12-14 17:37:43,144 INFO    SystemMonitor:25795 [interfaces.py:start():168] Started memory
2022-12-14 17:37:43,146 INFO    SystemMonitor:25795 [interfaces.py:start():168] Started network
2022-12-14 17:37:43,160 DEBUG   HandlerThread:25795 [system_info.py:probe():195] Probing system
2022-12-14 17:37:43,167 DEBUG   HandlerThread:25795 [system_info.py:_probe_git():180] Probing git
2022-12-14 17:37:43,181 DEBUG   HandlerThread:25795 [system_info.py:_probe_git():188] Probing git done
2022-12-14 17:37:43,181 DEBUG   HandlerThread:25795 [system_info.py:probe():241] Probing system done
2022-12-14 17:37:43,181 DEBUG   HandlerThread:25795 [system_monitor.py:probe():177] {'os': 'Linux-4.19.0-22-amd64-x86_64-with-debian-10.13', 'python': '3.7.4', 'heartbeatAt': '2022-12-14T09:37:43.160212', 'startedAt': '2022-12-14T09:37:43.083699', 'docker': None, 'cuda': None, 'args': ('--gpu', '0', '--dataset', 'cifar-10', '--model', 'cnn', '--fed_name', 'FedAvg', '--client_num_in_total', '150', '--comm_round', '5', '--local_bs', '128', '--budget_per_round', '200', '--frequency_of_the_test', '1', '--seed', '20220924', '--draw', 'False', '--iid', '--uniform', '--lr', '0.01'), 'state': 'running', 'program': './main_fed.py', 'codePath': 'fed_exp/main_fed.py', 'git': {'remote': 'https://github.com/xuwanwei/fldemo.git', 'commit': '704b5543667630a0f9db231c0836820b1ed5ba8c'}, 'email': 'xuwanwei1205@163.com', 'root': '/home/public/xww/Exp/fldemo', 'host': 'debian', 'username': 'public', 'executable': '/home/public/miniconda/envs/xpfedml/bin/python3', 'cpu_count': 20, 'cpu_count_logical': 40, 'cpu_freq': {'current': 1963.037325, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 1000.088, 'min': 0.0, 'max': 0.0}, {'current': 2430.184, 'min': 0.0, 'max': 0.0}, {'current': 1001.124, 'min': 0.0, 'max': 0.0}, {'current': 2407.785, 'min': 0.0, 'max': 0.0}, {'current': 2339.552, 'min': 0.0, 'max': 0.0}, {'current': 2470.937, 'min': 0.0, 'max': 0.0}, {'current': 1441.765, 'min': 0.0, 'max': 0.0}, {'current': 2456.759, 'min': 0.0, 'max': 0.0}, {'current': 1013.061, 'min': 0.0, 'max': 0.0}, {'current': 2476.806, 'min': 0.0, 'max': 0.0}, {'current': 2481.475, 'min': 0.0, 'max': 0.0}, {'current': 2649.101, 'min': 0.0, 'max': 0.0}, {'current': 1000.166, 'min': 0.0, 'max': 0.0}, {'current': 2422.747, 'min': 0.0, 'max': 0.0}, {'current': 1000.13, 'min': 0.0, 'max': 0.0}, {'current': 2435.043, 'min': 0.0, 'max': 0.0}, {'current': 1000.25, 'min': 0.0, 'max': 0.0}, {'current': 2590.444, 'min': 0.0, 'max': 0.0}, {'current': 1000.091, 'min': 0.0, 'max': 0.0}, {'current': 2454.033, 'min': 0.0, 'max': 0.0}, {'current': 1001.288, 'min': 0.0, 'max': 0.0}, {'current': 2462.901, 'min': 0.0, 'max': 0.0}, {'current': 1000.244, 'min': 0.0, 'max': 0.0}, {'current': 2359.941, 'min': 0.0, 'max': 0.0}, {'current': 1002.543, 'min': 0.0, 'max': 0.0}, {'current': 2465.098, 'min': 0.0, 'max': 0.0}, {'current': 2657.336, 'min': 0.0, 'max': 0.0}, {'current': 2439.459, 'min': 0.0, 'max': 0.0}, {'current': 2705.498, 'min': 0.0, 'max': 0.0}, {'current': 2293.145, 'min': 0.0, 'max': 0.0}, {'current': 2939.532, 'min': 0.0, 'max': 0.0}, {'current': 2944.286, 'min': 0.0, 'max': 0.0}, {'current': 1000.509, 'min': 0.0, 'max': 0.0}, {'current': 2463.242, 'min': 0.0, 'max': 0.0}, {'current': 1000.778, 'min': 0.0, 'max': 0.0}, {'current': 2413.015, 'min': 0.0, 'max': 0.0}, {'current': 1001.181, 'min': 0.0, 'max': 0.0}, {'current': 2842.57, 'min': 0.0, 'max': 0.0}, {'current': 1000.216, 'min': 0.0, 'max': 0.0}, {'current': 2457.17, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 915.6289367675781, 'used': 24.072322845458984}, 'gpu': 'NVIDIA RTX A5000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A5000', 'memory_total': 25757220864}], 'memory': {'total': 125.42280197143555}}
2022-12-14 17:37:43,181 INFO    HandlerThread:25795 [system_monitor.py:probe():178] Finished collecting system info
2022-12-14 17:37:43,181 INFO    HandlerThread:25795 [system_monitor.py:probe():181] Publishing system info
2022-12-14 17:37:43,182 DEBUG   HandlerThread:25795 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-12-14 17:37:43,182 DEBUG   HandlerThread:25795 [system_info.py:_save_pip():67] Saving pip packages done
2022-12-14 17:37:43,182 DEBUG   HandlerThread:25795 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2022-12-14 17:37:44,890 DEBUG   HandlerThread:25795 [system_info.py:_save_conda():86] Saving conda packages done
2022-12-14 17:37:44,892 INFO    HandlerThread:25795 [system_monitor.py:probe():183] Finished publishing system info
2022-12-14 17:37:47,181 DEBUG   SenderThread:25795 [sender.py:send():303] send: exit
2022-12-14 17:37:47,181 INFO    SenderThread:25795 [sender.py:send_exit():442] handling exit code: 0
2022-12-14 17:37:47,182 INFO    SenderThread:25795 [sender.py:send_exit():444] handling runtime: 4
2022-12-14 17:37:47,182 INFO    SenderThread:25795 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-14 17:37:47,182 INFO    SenderThread:25795 [sender.py:send_exit():450] send defer
2022-12-14 17:37:47,183 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: defer
2022-12-14 17:37:47,183 INFO    HandlerThread:25795 [handler.py:handle_request_defer():162] handle defer: 0
2022-12-14 17:37:47,183 DEBUG   SenderThread:25795 [sender.py:send_request():317] send_request: defer
2022-12-14 17:37:47,183 INFO    SenderThread:25795 [sender.py:send_request_defer():459] handle sender defer: 0
2022-12-14 17:37:47,184 INFO    SenderThread:25795 [sender.py:transition_state():463] send defer: 1
2022-12-14 17:37:47,184 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: defer
2022-12-14 17:37:47,184 INFO    HandlerThread:25795 [handler.py:handle_request_defer():162] handle defer: 1
2022-12-14 17:37:47,184 INFO    HandlerThread:25795 [system_monitor.py:finish():160] Stopping system monitor
2022-12-14 17:37:47,185 DEBUG   SystemMonitor:25795 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-12-14 17:37:47,186 DEBUG   SystemMonitor:25795 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-12-14 17:37:47,186 DEBUG   SystemMonitor:25795 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-12-14 17:37:47,189 INFO    HandlerThread:25795 [interfaces.py:finish():173] Joined cpu
2022-12-14 17:37:47,189 INFO    HandlerThread:25795 [interfaces.py:finish():173] Joined disk
2022-12-14 17:37:47,232 INFO    HandlerThread:25795 [interfaces.py:finish():173] Joined gpu
2022-12-14 17:37:47,232 INFO    HandlerThread:25795 [interfaces.py:finish():173] Joined memory
2022-12-14 17:37:47,232 INFO    HandlerThread:25795 [interfaces.py:finish():173] Joined network
2022-12-14 17:37:47,232 DEBUG   SenderThread:25795 [sender.py:send_request():317] send_request: defer
2022-12-14 17:37:47,233 INFO    SenderThread:25795 [sender.py:send_request_defer():459] handle sender defer: 1
2022-12-14 17:37:47,233 INFO    SenderThread:25795 [sender.py:transition_state():463] send defer: 2
2022-12-14 17:37:47,233 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: defer
2022-12-14 17:37:47,233 INFO    HandlerThread:25795 [handler.py:handle_request_defer():162] handle defer: 2
2022-12-14 17:37:47,233 DEBUG   SenderThread:25795 [sender.py:send_request():317] send_request: defer
2022-12-14 17:37:47,233 INFO    SenderThread:25795 [sender.py:send_request_defer():459] handle sender defer: 2
2022-12-14 17:37:47,234 INFO    SenderThread:25795 [sender.py:transition_state():463] send defer: 3
2022-12-14 17:37:47,234 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: defer
2022-12-14 17:37:47,234 INFO    HandlerThread:25795 [handler.py:handle_request_defer():162] handle defer: 3
2022-12-14 17:37:47,234 DEBUG   SenderThread:25795 [sender.py:send_request():317] send_request: defer
2022-12-14 17:37:47,234 INFO    SenderThread:25795 [sender.py:send_request_defer():459] handle sender defer: 3
2022-12-14 17:37:47,234 INFO    SenderThread:25795 [sender.py:transition_state():463] send defer: 4
2022-12-14 17:37:47,235 DEBUG   HandlerThread:25795 [handler.py:handle_request():139] handle_request: defer
2022-12-14 17:37:47,235 INFO    HandlerThread:25795 [handler.py:handle_request_defer():162] handle defer: 4
2022-12-14 17:37:47,235 DEBUG   SenderThread:25795 [sender.py:send_request():317] send_request: defer
2022-12-14 17:37:47,235 INFO    SenderThread:25795 [sender.py:send_request_defer():459] handle sender defer: 4
2022-12-14 17:37:47,235 INFO    SenderThread:25795 [sender.py:transition_state():463] send defer: 5
