2022-12-04 23:41:22,904 INFO    StreamThr :22433 [internal.py:wandb_internal():91] W&B internal server running at pid: 22433, started at: 2022-12-04 23:41:22.903411
2022-12-04 23:41:22,934 DEBUG   HandlerThread:22433 [handler.py:handle_request():139] handle_request: status
2022-12-04 23:41:22,934 DEBUG   SenderThread:22433 [sender.py:send_request():317] send_request: status
2022-12-04 23:41:22,939 INFO    WriterThread:22433 [datastore.py:open_for_write():75] open: /home/public/xww/Exp/fldemo/fed_exp/wandb/offline-run-20221204_234122-3p4f118s/run-3p4f118s.wandb
2022-12-04 23:41:22,941 DEBUG   HandlerThread:22433 [handler.py:handle_request():139] handle_request: run_start
2022-12-04 23:41:22,947 DEBUG   HandlerThread:22433 [system_info.py:__init__():31] System info init
2022-12-04 23:41:22,947 DEBUG   HandlerThread:22433 [system_info.py:__init__():46] System info init done
2022-12-04 23:41:22,947 INFO    HandlerThread:22433 [system_monitor.py:start():150] Starting system monitor
2022-12-04 23:41:22,948 INFO    SystemMonitor:22433 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-12-04 23:41:22,948 INFO    HandlerThread:22433 [system_monitor.py:probe():168] Collecting system info
2022-12-04 23:41:22,978 INFO    SystemMonitor:22433 [interfaces.py:start():168] Started cpu
2022-12-04 23:41:23,007 INFO    SystemMonitor:22433 [interfaces.py:start():168] Started disk
2022-12-04 23:41:23,013 DEBUG   HandlerThread:22433 [system_info.py:probe():195] Probing system
2022-12-04 23:41:23,019 INFO    SystemMonitor:22433 [interfaces.py:start():168] Started gpu
2022-12-04 23:41:23,031 INFO    SystemMonitor:22433 [interfaces.py:start():168] Started memory
2022-12-04 23:41:23,033 DEBUG   HandlerThread:22433 [system_info.py:_probe_git():180] Probing git
2022-12-04 23:41:23,052 INFO    SystemMonitor:22433 [interfaces.py:start():168] Started network
2022-12-04 23:41:23,073 DEBUG   HandlerThread:22433 [system_info.py:_probe_git():188] Probing git done
2022-12-04 23:41:23,073 DEBUG   HandlerThread:22433 [system_info.py:probe():241] Probing system done
